position;colour
[5,6,9];[93,54,35]
[4,6,9];[115,73,49]
[-4,13,-2];[63,34,21]
[-41,25,-10];[41,24,16]
[-41,23,-9];[60,30,18]
[-40,22,-9];[66,36,24]
[-32,43,-9];[148,117,57]
[-33,19,-12];[60,33,18]
[-14,102,-16];[33,60,33]
[-31,20,-12];[54,30,18]
[-32,20,-12];[66,36,24]
[-34,24,-19];[84,49,33]
[-20,110,-7];[66,113,49]
[-31,21,-12];[41,24,16]
[-31,20,-11];[46,26,13]
[-17,71,-14];[46,78,35]
[-32,19,-11];[66,40,24]
[-27,54,31];[82,69,66]
[36,29,5];[242,241,241]
[-11,89,-11];[38,44,49]
[-35,20,-9];[68,37,21]
[-31,42,-8];[156,174,189]
[-36,21,-8];[68,41,27]
[-37,24,-5];[132,89,49]
[-38,31,-14];[126,83,41]
[-40,28,-9];[126,87,43]
[-40,29,-9];[128,85,41]
[-32,26,-6];[107,69,33]
[-26,79,3];[33,65,24]
[-40,28,-8];[128,89,43]
[-25,98,-22];[33,60,33]
[-16,70,20];[82,50,35]
[-40,27,-7];[140,98,51]
[-40,30,-9];[123,81,41]
[-39,31,-10];[109,71,33]
[-39,30,-14];[120,78,38]
[-4,59,-24];[115,67,46]
[-30,26,-7];[107,65,33]
[-40,29,-14];[107,65,33]
[-39,31,-11];[123,77,41]
[-38,32,-11];[123,79,38]
[-38,33,-11];[123,81,38]
[-39,25,-6];[145,101,51]
[-38,27,-5];[145,99,54]
[3,34,-22];[74,60,115]
[-10,40,-6];[150,167,181]
[-39,29,-8];[126,83,43]
[-44,3,-19];[101,64,38]
[-39,28,-6];[140,97,49]
[-35,79,14];[115,97,99]
[-30,53,-12];[49,40,16]
[-40,30,-12];[123,77,41]
[-39,30,-8];[123,81,41]
[-8,68,-23];[140,150,156]
[-39,29,-7];[134,90,49]
[-39,30,-7];[132,90,49]
[-38,28,-5];[150,107,60]
[-39,26,-6];[140,93,49]
[-39,31,-8];[137,93,49]
[-34,26,-5];[132,85,49]
[40,31,9];[105,105,105]
[-25,105,-9];[41,60,33]
[-35,27,-5];[107,69,33]
[-20,83,16];[74,65,66]
[-15,86,-20];[24,28,41]
[-35,26,-5];[117,79,43]
[-36,28,-5];[109,68,38]
[-3,52,-7];[49,91,35]
[-37,30,-7];[107,65,33]
[-9,81,-24];[51,87,35]
[-38,29,-5];[140,101,49]
[-38,31,-7];[107,65,33]
[-31,98,-17];[57,97,41]
[-40,29,-10];[123,81,41]
[-37,19,-9];[87,54,33]
[-41,28,-9];[128,85,43]
[-36,33,-12];[107,60,33]
[-42,28,-11];[112,73,35]
[-33,31,-13];[115,77,41]
[4,12,-8];[66,40,24]
[-23,99,-4];[24,36,16]
[-34,31,-12];[115,73,41]
[-34,29,-11];[41,36,33]
[-6,30,-3];[107,60,33]
[-30,27,-10];[95,56,27]
[-32,63,21];[107,77,41]
[-31,27,-9];[107,65,33]
[-24,71,-12];[93,54,27]
[-29,26,-9];[107,65,33]
[-6,79,-12];[33,60,24]
[-28,27,-12];[123,81,41]
[-31,31,-14];[41,36,33]
[22,34,-6];[139,139,139]
[-2,32,4];[123,142,156]
[-11,61,-24];[65,36,21]
[-28,27,-11];[132,89,49]
[2,2,6];[41,32,24]
[-28,27,-10];[95,56,27]
[-24,100,-2];[132,105,66]
[-33,28,-17];[148,105,57]
[30,31,1];[209,210,210]
[-32,28,-17];[145,98,54]
[-31,80,16];[41,63,101]
[-33,29,-17];[140,97,51]
[-29,26,-16];[115,73,33]
[-34,70,5];[112,125,134]
[-33,80,-5];[30,62,21]
[-30,26,-16];[117,74,33]
[-15,77,27];[38,64,104]
[-42,7,-13];[90,56,33]
[-16,110,-12];[66,101,49]
[-31,27,-17];[126,79,35]
[-32,31,-16];[148,105,57]
[13,0,7];[107,65,41]
[-33,31,-16];[153,107,60]
[-31,30,-15];[148,101,57]
[-32,41,-3];[148,170,181]
[-7,60,-10];[49,85,41]
[-29,28,-15];[129,85,41]
[-3,7,-2];[49,28,16]
[-37,7,-23];[71,41,30]
[-30,28,-15];[129,86,41]
[-28,27,-13];[115,69,33]
[-33,48,-11];[0,8,8]
[-9,102,-4];[49,77,33]
[-28,26,-13];[123,79,41]
[1,7,4];[66,36,24]
[-33,24,-5];[107,65,33]
[-31,25,-5];[139,94,51]
[-30,25,-6];[156,111,65]
[-14,101,-15];[33,60,33]
[-30,24,-8];[142,99,51]
[-16,63,29];[87,68,49]
[-26,105,-14];[41,69,33]
[-29,25,-8];[145,99,54]
[-20,52,1];[96,107,120]
[-28,25,-9];[132,89,49]
[-28,26,-11];[120,78,38]
[-28,25,-12];[129,83,41]
[-29,24,-9];[132,89,49]
[-38,6,-21];[66,36,24]
[-20,55,3];[63,102,46]
[-31,21,-8];[145,99,54]
[-32,41,-4];[156,170,181]
[-3,41,-28];[90,52,41]
[-33,20,-8];[148,101,57]
[-30,23,-10];[140,97,49]
[-29,23,-11];[123,81,41]
[-14,90,-3];[132,105,74]
[-30,23,-9];[142,98,51]
[-29,22,-12];[128,82,43]
[-29,24,-13];[128,85,43]
[-6,105,0];[189,154,57]
[-4,32,-5];[178,192,203]
[-29,25,-15];[115,73,33]
[-23,108,-10];[49,89,41]
[-2,52,-24];[41,24,8]
[-29,24,-14];[115,73,33]
[-29,23,-14];[123,81,43]
[13,3,5];[63,38,24]
[13,2,5];[66,40,24]
[-47,2,-11];[63,38,24]
[12,3,4];[66,40,24]
[-6,100,-6];[107,77,24]
[-38,29,-6];[148,101,57]
[-22,61,-15];[41,32,16]
[-47,3,-10];[63,38,24]
[12,2,4];[66,36,24]
[11,3,2];[66,38,24]
[-19,51,0];[90,105,115]
[11,2,2];[68,40,30]
[-42,24,-11];[60,34,18]
[-41,1,-18];[99,65,41]
[-5,82,-7];[66,36,16]
[-28,48,-1];[134,148,159]
[-40,26,-7];[145,99,54]
[-39,24,-7];[145,101,54]
[-8,46,-29];[33,32,74]
[-28,103,-16];[49,73,33]
[-40,25,-7];[140,99,54]
[-40,23,-7];[131,89,41]
[-41,27,-14];[54,30,16]
[12,4,4];[66,40,24]
[-40,27,-14];[54,30,18]
[-2,6,-5];[82,48,33]
[-41,26,-14];[57,32,18]
[-41,26,-16];[66,38,24]
[-28,49,-1];[129,144,156]
[-39,28,-15];[46,26,18]
[-41,26,-15];[60,33,18]
[0,18,-8];[87,50,33]
[-37,27,-18];[84,50,35]
[-16,104,3];[140,105,33]
[-39,25,-18];[87,50,33]
[-13,68,-25];[148,162,165]
[-17,50,-12];[82,94,101]
[-26,69,19];[74,36,24]
[-36,27,-18];[63,38,30]
[-39,25,-19];[90,52,33]
[-23,68,30];[140,44,57]
[-39,27,-16];[66,40,24]
[-37,28,-17];[62,36,27]
[-38,27,-17];[79,45,33]
[-39,28,-16];[60,33,21]
[-6,76,-12];[24,53,18]
[-39,27,-17];[74,44,33]
[-40,25,-18];[82,48,33]
[-21,69,21];[63,41,27]
[-32,27,-17];[90,56,33]
[-32,27,-18];[99,56,16]
[-33,27,-17];[51,29,16]
[-38,26,-5];[145,99,54]
[-34,28,-17];[93,55,27]
[-18,99,2];[145,107,35]
[-19,78,2];[66,109,49]
[-36,29,-9];[95,56,27]
[-38,31,-8];[95,56,27]
[-12,48,-33];[49,40,82]
[3,30,0];[107,65,33]
[-34,28,-10];[107,69,41]
[-5,44,-26];[156,121,74]
[-35,29,-9];[101,60,30]
[-38,57,23];[107,97,90]
[-8,87,-8];[57,42,33]
[-36,31,-10];[99,56,24]
[-38,32,-10];[132,93,49]
[-30,21,-11];[66,36,16]
[-17,70,21];[107,56,41]
[-11,41,-6];[148,166,181]
[0,10,-9];[87,50,33]
[-31,26,-7];[109,68,38]
[7,40,-16];[62,62,62]
[2,1,7];[66,40,24]
[-41,27,-11];[74,36,16]
[-31,44,-11];[206,170,82]
[-31,97,-18];[49,73,33]
[-35,30,-11];[107,65,33]
[-41,26,-12];[41,24,16]
[-41,26,-13];[49,28,16]
[-41,27,-13];[41,24,16]
[-28,30,-7];[120,139,153]
[10,0,4];[95,59,35]
[-29,26,-8];[107,65,33]
[-41,26,-11];[35,18,10]
[-6,72,-5];[38,77,30]
[-41,25,-12];[51,29,21]
[3,22,3];[82,49,33]
[-42,23,-12];[57,32,16]
[-12,63,-26];[107,121,132]
[-31,26,-17];[49,24,8]
[-6,71,-6];[38,67,27]
[-32,25,-17];[51,29,21]
[-32,24,-17];[66,40,24]
[6,27,-4];[126,82,38]
[-31,23,-16];[54,30,16]
[-30,23,-15];[35,21,13]
[-31,22,-16];[57,32,24]
[-2,4,-1];[60,34,18]
[-30,21,-13];[49,28,16]
[-31,22,-14];[41,24,16]
[-32,20,-14];[54,30,16]
[-31,21,-13];[49,26,16]
[-16,84,20];[123,109,107]
[-31,20,-14];[60,33,18]
[-32,20,-16];[63,33,24]
[-29,27,-14];[123,82,41]
[-33,26,-7];[148,97,49]
[-22,62,0];[16,40,8]
[-19,77,-16];[33,36,41]
[-34,26,-9];[99,65,33]
[-2,2,-1];[82,48,24]
[-34,26,-8];[99,65,33]
[-26,33,-6];[132,150,165]
[-35,24,-7];[123,81,49]
[-33,25,-5];[107,65,33]
[-13,63,0];[46,30,18]
[-33,32,-15];[165,121,74]
[-35,33,-14];[156,113,66]
[-9,49,-16];[43,77,35]
[-34,30,-17];[140,93,49]
[-24,97,-21];[33,60,33]
[-24,82,0];[49,81,41]
[-35,30,-16];[142,95,51]
[-19,109,-15];[66,105,49]
[-36,31,-15];[142,98,51]
[-38,25,-19];[93,57,35]
[-36,30,-16];[142,98,51]
[-33,21,-7];[165,117,66]
[-34,21,-7];[115,73,41]
[-34,20,-8];[173,125,74]
[-7,44,-31];[77,45,35]
[-30,23,-7];[142,99,51]
[-30,23,-8];[142,98,51]
[-12,45,-16];[54,94,41]
[-31,22,-8];[150,105,54]
[-24,82,19];[38,66,106]
[-22,98,-2];[173,142,99]
[-31,23,-7];[148,105,57]
[-1,1,-6];[132,85,57]
[-2,29,5];[165,121,74]
[1,1,-6];[132,85,57]
[0,48,-20];[24,24,49]
[2,2,-7];[57,34,24]
[-35,24,-6];[49,36,33]
[-16,73,-18];[24,28,33]
[-7,37,-4];[156,174,189]
[-17,51,-16];[60,93,43]
[-36,27,-5];[131,87,46]
[-45,5,-10];[82,48,33]
[-36,25,-6];[57,36,16]
[-30,46,-5];[142,156,167]
[-35,29,-18];[74,60,41]
[-36,29,-17];[145,101,51]
[44,29,12];[114,115,114]
[-37,29,-16];[76,44,27]
[-38,30,-16];[128,86,43]
[12,0,5];[123,81,49]
[-36,19,-10];[87,53,33]
[-28,48,-10];[46,81,33]
[11,0,5];[115,71,46]
[11,0,4];[110,71,46]
[-21,69,30];[104,51,76]
[10,0,5];[115,73,49]
[-17,59,-15];[66,105,49]
[8,0,7];[134,89,60]
[8,0,5];[112,73,43]
[6,0,8];[126,83,54]
[6,0,7];[112,73,43]
[-10,103,-1];[33,56,24]
[6,0,6];[117,77,46]
[-16,104,-17];[41,60,33]
[5,0,8];[120,78,51]
[5,0,7];[109,68,46]
[-37,0,-15];[117,70,43]
[4,0,9];[107,67,43]
[-14,72,26];[173,146,99]
[4,0,8];[101,64,38]
[3,0,7];[93,56,38]
[-12,61,-25];[65,36,21]
[-17,59,-13];[74,83,90]
[4,0,5];[90,52,33]
[4,2,3];[99,65,41]
[-4,49,-24];[49,22,16]
[9,0,1];[99,60,41]
[-28,50,0];[54,94,38]
[10,0,2];[115,74,46]
[-2,38,4];[140,158,173]
[-31,21,-14];[46,26,18]
[9,0,2];[126,84,57]
[-7,43,-9];[156,170,178]
[8,0,4];[109,70,46]
[8,1,0];[123,81,57]
[7,1,0];[115,73,49]
[6,1,3];[121,78,51]
[4,0,6];[93,56,38]
[16,37,-12];[114,113,114]
[23,33,-4];[149,149,149]
[-15,73,-24];[30,57,21]
[4,1,5];[90,52,33]
[-18,60,-14];[41,73,33]
[2,2,2];[74,44,24]
[-17,93,-10];[214,190,165]
[-47,2,-18];[120,73,49]
[5,1,2];[96,62,38]
[-24,64,-15];[8,8,16]
[-8,94,-3];[198,162,123]
[5,1,1];[96,62,38]
[4,1,4];[96,62,38]
[4,1,1];[87,54,35]
[-33,80,5];[33,65,24]
[2,0,6];[117,70,43]
[-25,80,20];[46,78,120]
[2,0,5];[98,59,38]
[-22,72,29];[156,130,49]
[1,1,4];[120,73,49]
[-1,44,-24];[24,24,49]
[12,0,7];[117,75,46]
[11,0,9];[123,77,49]
[-4,79,-19];[51,85,35]
[11,0,8];[120,77,51]
[11,0,7];[109,67,43]
[-17,81,-20];[82,69,33]
[11,4,3];[66,40,24]
[10,0,9];[129,82,54]
[10,0,7];[126,82,54]
[-32,69,25];[140,44,57]
[-20,86,2];[68,117,51]
[9,0,10];[129,82,54]
[-35,62,19];[112,75,49]
[8,2,13];[66,38,24]
[-35,34,-10];[162,176,189]
[9,0,9];[129,87,63]
[-27,98,-15];[33,60,33]
[8,0,9];[132,89,57]
[-16,52,-13];[74,85,90]
[7,0,12];[112,73,43]
[-5,45,-24];[76,53,35]
[7,0,10];[123,85,57]
[-9,86,-20];[107,89,49]
[7,0,8];[140,97,66]
[6,0,12];[123,81,49]
[-9,43,-9];[153,168,173]
[-13,66,-15];[49,77,33]
[6,0,9];[126,81,51]
[-29,43,0];[162,175,186]
[5,0,12];[123,73,49]
[-6,22,-4];[66,40,24]
[5,0,11];[115,73,49]
[4,0,11];[115,69,41]
[4,0,10];[115,69,41]
[-24,101,-6];[41,60,33]
[7,9,1];[71,41,30]
[-24,61,-13];[33,40,57]
[-9,72,-17];[30,57,21]
[2,31,-5];[99,56,24]
[-36,11,-15];[66,37,24]
[-12,46,-34];[41,36,74]
[6,9,1];[65,37,21]
[-27,88,-3];[57,89,41]
[8,7,3];[79,46,33]
[-12,80,-18];[90,77,41]
[-26,47,-13];[49,81,33]
[8,8,2];[74,44,33]
[-15,82,-17];[57,36,16]
[7,9,-1];[54,30,16]
[11,6,5];[82,48,32]
[10,5,11];[99,60,33]
[11,6,9];[107,65,38]
[-2,54,-24];[120,44,38]
[10,6,10];[134,85,54]
[-26,53,30];[82,73,74]
[-25,71,-10];[38,66,24]
[9,7,9];[109,67,43]
[-27,75,2];[33,65,24]
[-17,80,-18];[49,40,8]
[-17,78,-18];[41,28,8]
[-29,56,-14];[66,56,24]
[-20,79,-17];[24,32,49]
[-22,79,17];[123,93,66]
[-19,105,0];[49,81,41]
[-20,76,-16];[112,68,38]
[-19,78,-17];[112,71,41]
[-7,81,-3];[60,34,18]
[-30,74,0];[30,60,21]
[-8,82,-3];[79,46,24]
[-9,81,0];[123,77,49]
[-25,70,-2];[62,38,18]
[-7,80,-2];[140,93,57]
[3,32,1];[150,167,183]
[-8,82,-1];[165,109,74]
[9,1,13];[43,37,30]
[12,1,12];[128,82,57]
[13,1,9];[128,82,57]
[13,1,8];[57,32,16]
[13,1,6];[57,32,21]
[1,5,5];[71,41,30]
[-19,59,-13];[71,82,90]
[13,0,6];[90,60,38]
[-19,110,-5];[74,113,49]
[12,0,3];[41,36,33]
[13,0,10];[129,82,54]
[2,18,3];[82,49,33]
[12,0,11];[132,85,57]
[10,0,13];[132,85,57]
[-26,101,-10];[33,60,33]
[14,0,9];[129,81,55]
[-36,19,-9];[79,46,33]
[-31,75,14];[93,68,55]
[13,0,9];[110,69,49]
[11,0,11];[115,73,49]
[-29,75,23];[132,109,41]
[10,0,12];[104,65,43]
[9,0,12];[115,77,49]
[7,0,13];[132,81,57]
[7,8,-1];[71,41,30]
[-4,50,-11];[107,125,132]
[9,7,4];[84,49,33]
[9,7,2];[74,44,33]
[-1,46,-7];[142,159,175]
[-27,72,14];[115,69,49]
[8,8,0];[66,36,24]
[-11,94,-10];[123,89,33]
[-25,69,-13];[33,28,16]
[11,6,6];[87,52,33]
[9,6,4];[82,48,33]
[10,7,6];[96,57,33]
[10,5,3];[71,42,30]
[-9,47,-32];[74,65,123]
[9,7,5];[82,48,27]
[-16,77,2];[66,109,49]
[-24,70,-11];[38,22,13]
[-25,71,-11];[96,57,30]
[-25,70,-11];[87,52,27]
[1,3,-7];[82,48,33]
[-27,65,17];[90,48,33]
[-27,68,12];[115,73,49]
[-3,19,2];[66,38,24]
[-2,13,2];[54,30,16]
[-3,16,1];[60,33,18]
[-16,63,24];[77,67,60]
[-6,38,-5];[167,186,198]
[-3,16,2];[63,34,21]
[-32,70,13];[79,44,29]
[-29,74,11];[84,42,27]
[-9,39,-3];[150,164,175]
[-14,76,-24];[38,73,27]
[-17,69,2];[38,22,10]
[-28,68,8];[57,30,21]
[-18,86,3];[49,81,33]
[-27,66,11];[63,30,21]
[-27,66,10];[63,30,21]
[-30,71,10];[71,38,29]
[4,33,-23];[49,40,82]
[-32,71,13];[90,50,38]
[-9,44,0];[150,167,181]
[-19,66,25];[82,48,33]
[-33,72,14];[66,36,24]
[-26,79,5];[46,81,33]
[-32,72,13];[88,49,35]
[-31,73,12];[79,44,29]
[-17,49,-16];[49,85,38]
[-31,72,11];[88,49,35]
[-13,44,-8];[126,144,159]
[-29,67,9];[63,30,21]
[-22,65,16];[99,52,24]
[-24,70,20];[107,60,41]
[-38,9,-24];[66,40,24]
[-23,71,20];[74,36,24]
[-23,72,19];[66,24,16]
[-15,77,-18];[60,97,43]
[3,16,-8];[71,41,30]
[-24,72,19];[126,45,38]
[-21,72,19];[82,44,41]
[-22,72,18];[68,30,21]
[-21,71,18];[66,32,24]
[-14,57,-15];[74,81,90]
[-21,71,17];[74,32,21]
[-22,71,16];[82,28,24]
[-21,69,15];[60,25,13]
[-28,67,9];[60,29,18]
[-35,69,11];[181,186,198]
[9,2,1];[107,65,41]
[-20,69,16];[74,40,27]
[-17,61,32];[104,96,93]
[-21,68,15];[33,81,115]
[-21,66,16];[82,44,33]
[-23,66,20];[49,22,16]
[-24,65,19];[79,37,24]
[-4,73,-21];[63,99,46]
[-24,64,19];[41,24,8]
[-26,66,19];[142,50,38]
[-22,68,20];[49,20,16]
[-23,67,22];[49,22,16]
[-26,70,-2];[62,37,18]
[-35,27,-17];[71,44,27]
[-23,68,22];[49,22,16]
[-23,62,26];[99,65,41]
[-25,69,20];[106,37,30]
[-26,68,20];[96,32,27]
[-27,68,19];[90,49,33]
[-23,69,22];[76,66,65]
[-23,71,21];[57,52,49]
[-25,63,-16];[82,69,33]
[-10,107,-7];[66,101,49]
[-23,70,21];[85,45,32]
[6,16,-5];[54,30,16]
[-26,52,0];[96,110,120]
[-19,70,17];[33,81,115]
[-19,68,16];[82,44,33]
[-20,67,16];[68,36,27]
[-20,66,17];[33,81,115]
[2,11,-9];[74,42,30]
[-21,67,19];[49,22,16]
[-22,67,19];[49,22,16]
[-22,84,17];[123,109,107]
[-27,77,24];[90,69,16]
[-8,38,-1];[134,152,167]
[-38,23,-6];[132,85,49]
[-26,73,14];[98,55,38]
[2,1,8];[82,44,24]
[-23,64,17];[99,48,24]
[-31,55,-10];[66,52,24]
[-20,73,-14];[33,40,57]
[-24,65,18];[57,20,16]
[-16,82,1];[60,99,43]
[-23,64,19];[41,20,8]
[-24,64,18];[33,81,115]
[-25,65,18];[82,25,21]
[-9,47,-13];[107,117,132]
[-25,67,12];[90,48,32]
[-30,47,-3];[140,156,165]
[-24,67,12];[74,40,24]
[-44,12,-24];[76,45,33]
[-27,70,13];[93,50,35]
[-23,69,12];[54,17,13]
[-23,68,12];[54,17,13]
[-16,64,22];[41,81,115]
[-29,69,8];[49,24,16]
[-24,66,14];[74,32,24]
[-2,42,-8];[156,172,186]
[-25,66,13];[71,22,16]
[-2,55,-25];[66,28,24]
[-4,81,-16];[49,85,33]
[-6,60,-8];[41,73,33]
[-29,67,14];[123,73,49]
[-12,90,-20];[24,16,0]
[-28,72,17];[126,45,38]
[-36,75,14];[112,101,101]
[-23,73,16];[82,40,24]
[-13,90,-22];[74,60,16]
[-22,68,14];[66,28,24]
[-22,67,14];[60,26,21]
[-22,67,13];[68,28,21]
[-17,79,-19];[66,60,24]
[-27,65,18];[84,42,27]
[-18,74,23];[129,99,63]
[-27,31,-5];[123,142,156]
[-29,67,17];[123,44,33]
[-21,65,-16];[8,8,8]
[-29,98,-17];[33,48,24]
[-28,67,19];[90,52,33]
[-28,69,19];[101,91,85]
[-31,70,12];[82,45,35]
[-32,70,12];[93,52,35]
[-32,69,12];[88,49,35]
[-32,70,16];[112,67,46]
[-33,70,16];[49,44,33]
[-33,73,15];[132,81,57]
[-28,29,-8];[126,144,159]
[-32,72,15];[120,70,46]
[-18,47,4];[35,70,27]
[-33,71,16];[66,60,57]
[-33,72,15];[74,69,65]
[-32,72,16];[66,60,57]
[-30,72,17];[74,65,66]
[-31,72,16];[57,52,49]
[-30,72,18];[82,44,32]
[-30,73,0];[27,54,18]
[-30,71,18];[66,40,24]
[-31,73,15];[57,48,49]
[-31,74,15];[68,59,51]
[-32,74,15];[109,63,41]
[-26,71,-5];[49,28,24]
[-32,73,15];[60,54,51]
[-30,74,16];[104,62,41]
[-5,58,-24];[76,40,29]
[-30,75,12];[90,52,33]
[-29,74,15];[96,53,38]
[-39,1,-6];[41,32,24]
[-30,74,14];[90,48,33]
[-30,75,13];[90,48,33]
[-28,41,-10];[173,190,198]
[-29,75,13];[82,40,24]
[-27,74,14];[99,56,41]
[-28,87,-8];[41,73,33]
[-28,74,15];[98,55,38]
[-28,74,13];[82,44,33]
[-23,69,-15];[107,89,41]
[-28,75,13];[79,41,30]
[-29,75,12];[84,41,27]
[-13,77,28];[104,90,87]
[-26,74,12];[76,38,27]
[-16,80,23];[35,37,49]
[-28,73,9];[74,40,24]
[-27,74,11];[66,36,24]
[-5,42,-24];[175,139,101]
[-27,71,8];[60,29,18]
[-8,94,-5];[165,138,90]
[-28,70,8];[60,29,16]
[-6,70,-6];[30,64,21]
[-26,71,9];[54,26,16]
[-26,70,10];[57,29,16]
[40,29,8];[107,107,106]
[-26,70,9];[51,25,16]
[-27,67,10];[60,26,16]
[-17,98,-15];[33,52,24]
[-26,68,10];[57,28,16]
[-18,72,3];[96,57,33]
[0,28,5];[153,103,57]
[-26,67,10];[63,32,16]
[-25,67,11];[57,29,18]
[-25,68,11];[49,36,24]
[-26,67,11];[63,32,16]
[-5,19,0];[63,34,21]
[-26,67,13];[74,40,24]
[-26,67,12];[41,20,16]
[-37,4,-15];[71,42,33]
[-17,51,0];[87,102,112]
[-27,68,13];[112,67,43]
[-27,67,13];[41,24,16]
[-37,1,-13];[90,58,40]
[-34,21,-20];[71,41,30]
[-27,68,14];[49,32,24]
[-30,68,16];[57,36,24]
[-9,73,-18];[27,54,18]
[-29,65,13];[79,41,27]
[-27,62,-12];[33,36,57]
[-30,65,12];[68,33,24]
[-23,41,-9];[148,166,181]
[-27,100,-24];[49,77,33]
[-21,101,-1];[41,69,33]
[-31,65,12];[76,37,24]
[-32,67,12];[68,36,21]
[2,29,1];[123,77,41]
[-31,67,11];[71,38,27]
[-19,48,-10];[99,109,123]
[-29,68,8];[54,29,16]
[8,0,6];[140,93,66]
[-38,4,-8];[84,49,33]
[-30,70,10];[68,37,27]
[-24,64,-16];[173,146,74]
[-31,69,11];[88,49,35]
[-28,67,15];[115,69,49]
[-29,66,15];[107,60,41]
[-31,65,13];[79,38,24]
[-8,103,3];[153,118,35]
[-31,66,14];[87,45,30]
[-31,78,-6];[27,52,18]
[-32,67,14];[87,46,30]
[-32,66,13];[87,45,30]
[-8,101,-1];[189,158,115]
[-32,65,12];[84,45,33]
[-35,25,-6];[99,65,33]
[-14,49,-13];[87,99,109]
[-42,18,-24];[79,46,33]
[-12,72,-16];[33,65,24]
[-7,71,-3];[46,77,35]
[-28,28,-12];[120,77,38]
[-2,4,0];[57,32,16]
[-31,73,3];[57,67,74]
[-32,66,12];[84,45,33]
[-32,71,12];[93,52,35]
[-22,68,-12];[49,85,41]
[-29,68,16];[104,59,41]
[-10,42,-8];[150,164,175]
[-25,66,20];[99,56,33]
[-29,68,15];[95,52,35]
[-29,67,15];[115,69,49]
[-30,80,16];[33,56,99]
[-30,66,17];[57,32,16]
[-7,85,-10];[38,70,30]
[-31,67,16];[104,59,41]
[-39,14,-12];[107,65,41]
[-2,33,-5];[175,191,200]
[-32,66,15];[93,49,33]
[-3,31,-5];[170,184,195]
[-14,104,-15];[41,65,33]
[-30,69,18];[57,48,41]
[0,45,-20];[74,65,123]
[-31,68,18];[123,97,66]
[-17,74,23];[132,105,66]
[-31,69,17];[140,85,57]
[-25,60,-7];[51,87,43]
[-14,52,-14];[74,86,96]
[-32,69,17];[123,73,49]
[-32,68,17];[112,66,46]
[-32,67,16];[104,57,41]
[-33,69,16];[107,60,41]
[-33,68,15];[107,60,41]
[-34,68,15];[123,77,49]
[-34,68,14];[71,38,29]
[-28,52,30];[71,65,60]
[-18,98,0];[109,77,24]
[-33,44,-10];[99,85,41]
[-33,67,14];[99,56,41]
[-30,74,22];[51,83,126]
[-26,73,11];[66,36,24]
[-29,77,5];[49,55,60]
[-15,72,3];[109,67,35]
[-24,83,18];[90,79,79]
[-13,74,3];[93,54,33]
[-30,101,-24];[49,77,33]
[-14,73,3];[104,66,38]
[-7,86,-13];[33,63,24]
[-15,74,3];[107,65,41]
[-15,73,3];[112,67,38]
[-16,74,4];[140,89,57]
[-3,20,-7];[99,61,41]
[-4,21,-6];[87,50,33]
[-6,60,-30];[117,67,43]
[-4,20,-6];[87,53,33]
[-15,57,-14];[74,81,90]
[-3,18,-7];[99,57,35]
[-4,16,-6];[93,54,35]
[-5,18,-5];[79,45,30]
[-18,74,-19];[41,36,16]
[-38,22,-6];[123,77,41]
[-5,15,-5];[84,50,33]
[-25,65,16];[74,36,24]
[-35,34,-9];[156,172,186]
[-27,69,20];[71,66,63]
[-27,67,20];[82,41,27]
[-11,75,29];[134,123,118]
[10,3,1];[63,38,24]
[-24,71,-10];[43,75,30]
[-27,66,19];[82,44,24]
[-4,51,-12];[49,89,33]
[-33,73,12];[107,120,128]
[-25,68,18];[71,34,24]
[-32,41,-6];[156,174,186]
[-26,68,19];[74,36,24]
[-25,67,18];[71,36,27]
[-28,69,15];[79,42,30]
[-25,65,17];[71,34,21]
[-26,65,18];[66,28,24]
[-34,70,15];[49,44,41]
[-23,72,14];[74,32,24]
[3,40,-23];[115,109,189]
[-22,71,14];[71,33,24]
[-29,65,15];[41,24,16]
[-26,66,18];[74,36,24]
[-27,65,14];[82,28,24]
[-29,65,14];[87,45,30]
[-19,67,17];[41,36,27]
[4,13,-8];[71,42,30]
[4,1,3];[99,65,41]
[-20,70,19];[49,22,16]
[-22,70,15];[57,20,16]
[-21,40,-3];[148,166,181]
[-21,69,20];[49,22,16]
[-23,82,-14];[66,105,49]
[-21,70,19];[49,22,16]
[-4,82,-18];[54,90,38]
[-41,29,-13];[107,65,33]
[-29,71,16];[66,40,24]
[-22,73,-17];[33,36,49]
[-16,80,-18];[54,94,43]
[5,6,10];[95,57,33]
[-10,93,-2];[99,93,82]
[-19,106,-19];[33,60,33]
[-30,70,17];[74,65,66]
[-12,88,-18];[99,85,41]
[-6,53,-27];[71,34,24]
[-28,70,19];[79,71,68]
[-30,70,18];[71,69,62]
[7,1,3];[115,75,46]
[-23,72,16];[68,29,21]
[-26,72,18];[66,56,57]
[-26,72,19];[71,64,60]
[-25,72,18];[82,41,27]
[-25,70,19];[79,40,27]
[-26,71,20];[107,60,41]
[-25,71,19];[156,56,49]
[19,36,-7];[113,114,114]
[-26,71,19];[66,65,57]
[-25,72,19];[74,63,62]
[-23,71,17];[74,36,24]
[-37,66,22];[84,73,71]
[-24,70,17];[71,34,24]
[-20,107,-2];[57,97,41]
[-26,56,-10];[60,97,46]
[-24,69,17];[60,26,18]
[-23,72,17];[98,36,27]
[-26,73,16];[115,40,29]
[37,32,6];[123,124,124]
[-5,70,-6];[27,57,18]
